gene,log2fc,padj
yfiO-DAS-kan,-0.41517049708411,0.00315587402482214
atpG,-0.376771018352178,0.00321818865180564
ygfX,0.0989375863588676,0.00323812262440467
pspF,-0.0944441827202888,0.00323812262440467
ylbI,0.170605745917808,0.00323812262440467
fadE,-0.0922777560562177,0.00323812262440467
nhaA,-0.202648435132735,0.00331729452483149
ymgH,0.11078235127783,0.00335200902392385
yjhT,0.0743426497762848,0.00350743528093478
yhbN/lptA,0.0761465167885696,0.00375017638554206
eutI,0.078012929685863,0.00375017638554206
xylF,0.0748941326707848,0.00375017638554206
yehW,-0.114227638553929,0.0037756874175735
fimG,-0.0798370354348832,0.0037756874175735
aidB,0.176853820712609,0.0037756874175735
proC,0.0937532480549216,0.0037756874175735
ccmG,-0.0999115668254045,0.00380220862940473
yidR,0.219749590568625,0.00380220862940473
thiE,-0.0728066964044846,0.0038551237378216
prmA,0.084767487655829,0.00387894773695034
gspL,-0.114243814436296,0.00387894773695034
sthA,-0.162681314188084,0.00402688661362805
hepA,-0.144417353758677,0.00409044685872009
yfcE,-0.0680837750385022,0.00410680404563578
ybeH,-0.0665047603447578,0.0041747610032877
fabR,-0.11427551467635,0.00421659380390073
fhiA,0.0969072112671585,0.00422320734825784
trmU,-0.196914211307146,0.00424066987445858
argF,0.0666302062536146,0.00428486016545307
uspE,-0.103684264368435,0.00435065780975584
yfjF,0.114964289509171,0.0044392673902802
cydA,0.194404386413062,0.00447826298923742
yaiA,-0.142872885021673,0.00466399950654316
ryeB,-0.124458730658336,0.00466399950654316
not_JW2392,-0.072683789948241,0.00466399950654316
kdgK,-0.110654625935878,0.0047584359696166
cyoA,-0.124611295422234,0.00479720457351349
rsxG,0.21056164874501,0.00484146066878873
yeeP,-0.164628674608432,0.00484146066878873
aslA,-0.215757907423667,0.00484146066878873
yggL,0.127966886760442,0.00488702476138656
yieH,0.0579085337677947,0.00489233585666824
ychE,-0.0947776364734128,0.00494813735376182
hycD,0.195148984025918,0.00497874946242035
pykA,0.0699217906874142,0.00497874946242035
yieL,0.141149850979088,0.00500885515736932
map,-0.0848667819972007,0.00512833552447061
kdtA-kan,-0.155171533807893,0.00516867759234187
fecA,0.0782460371587643,0.0053489209172539
arcA,0.178766619658771,0.0053489209172539
yehY,0.108128872756009,0.0053489209172539
yhgG,0.17959566213306,0.0053489209172539
agaC,-0.149895892589056,0.00547227223244196
cytR,0.174321628659648,0.00547303040875947
aqpZ,0.178319929989592,0.00570126407454565
ugpC,-0.131870659389792,0.00585321430610226
not_JW0623,-0.478268011753543,0.00585321430610226
not_JW1099,0.125450662854393,0.00585321430610226
tdk,0.102625828528203,0.00614790179804573
istR12/istR,-0.0761179853311414,0.00617880530255816
coaD,0.288139378052781,0.00618151762550559
ycfM,-0.119455385737477,0.00618151762550559
sucA,-0.3252942582545,0.0062274704357021
tauD,-0.123025058313408,0.0063188685125097
ydcL,-0.241525602581353,0.0063188685125097
phnN,-0.0820263906174962,0.0063188685125097
lomR,0.0936396231281555,0.00634485245599718
yfbM,-0.172838486131035,0.00642075060192248
yfdG,0.165843948523125,0.00646187907218574
amiA,0.0725695703492842,0.00646187907218574
sgbH,-0.0585671204689523,0.00649555306259292
ryjA,-0.107723972505719,0.00649555306259292
not_JW5695,-0.186965930005136,0.00649555306259292
yfaH,-0.117548303939218,0.00649555306259292
rybD,-0.0671704469708122,0.00649555306259292
elaA,0.0760003573190368,0.00658559700087976
yfbF,-0.141578023531243,0.00660158547428295
pps,0.158253036652279,0.0066144936887948
deoC,0.092767028957093,0.00664984042571484
gspF,-0.137528687005371,0.00664984042571484
lon,-0.158506023749866,0.00667682011440176
cpxA,0.100926405957367,0.00670616592745767
ydfB,0.101894974474053,0.00670616592745767
hslR,0.0649641018918039,0.00680705927840107
renD,-0.192896844861423,0.00681052613084502
mreB,-0.107083634120298,0.00683825980389812
tag,-0.0698885016881878,0.00703012438090687
fsr,-0.177753955851624,0.00703012438090687
macA,0.144383981554998,0.00703454266251815
yidL,0.110606072961826,0.00709838806337239
ypjF,0.113887385506739,0.0071751045607066
ychN,-0.123270062603243,0.00719045270329044
dacA,-0.206933872123682,0.00723005348570113
dgoT,0.251796486941395,0.00723005348570113
ynfG,0.13885704341846,0.0073130118204811
yjhA,0.130303852193574,0.0073130118204811
ynfP,-0.106160852651493,0.00740781669498525
lolA-DAS-kan,-0.0938022521013086,0.00740781669498525
accD,0.100828080317908,0.00748328717189878
xylG,0.0934029409799291,0.00748328717189878
yncN,-0.151332234590065,0.00748328717189878
rbsD,-0.26719343064994,0.00784304711065507
yghA,-0.0767554275443431,0.00790802763721788
sufA,-0.207804843046148,0.00801908648251602
asnA,-0.0861126341151421,0.00812241925060727
sufC,-0.287053475113606,0.00822438875519981
ykgB,0.0545613608921776,0.00824520333894345
srmB,-0.162464716789508,0.00834486641724764
phnJ,-0.150069688106887,0.00837501809944193
dnaJ,-0.1253692181616,0.00837501809944193
ebgR,0.0973778056587273,0.00843376872154922
nudG,0.14853710702281,0.00852692226774025
mdtA,-0.169948727338689,0.00878202344193026
citE,0.0657334647492847,0.00885490324415157
ompR,0.165729227873221,0.00893771859790464
hybE,0.0866599167643361,0.0089739756006846
hybA,0.088768680672427,0.00903150805370436
not_JW2461,0.21224740444355,0.00903150805370436
not_JW0951,0.111825292941296,0.00906010587253537
yfjV,-0.0887742910975173,0.00913557442501144
rfaP,0.232482652222145,0.00913557442501144
not_JW1404,0.137705956793515,0.00945962887535096
nadB,0.0863695733589026,0.00945962887535096
yfeO,-0.0878468819237936,0.00947524369933694
pioO,0.276448668962492,0.0094771332621583
idnD,-0.171128062821523,0.0094771332621583
gcvT,-0.0895583703688784,0.009686050286585
agaR,0.158931037239195,0.00975799887658202
dhaL,-0.206322204221897,0.00980609872971515
yceJ,-0.263316507471231,0.00983756778362623
sohB,-0.155970036841603,0.00984467095797458
yfeC,-0.107372227066356,0.00993531397330798
smg,0.0738646375395605,0.00993531397330798
otsB,-0.0897914040563687,0.0100191976937304
hokE,0.067576918327956,0.0100470650119831
yfjJ,0.104285290145698,0.0100701390238017
not_JW0964,-0.165667171692563,0.0100701390238017
ymgD,-0.21898109591599,0.0102699579329657
yneL,-0.0778834257400659,0.0102699579329657
xapB,0.0568165674420639,0.0105775759844245
yidQ,0.0817617467396454,0.0106734690087294
ispG,-0.0769085266518168,0.0106734690087294
yfjX,0.150477600034681,0.0106734690087294
yihF,0.121641213899193,0.0106734690087294
not_JW0515,0.213276908589003,0.0108945166706598
hflX,-0.130942183254197,0.0109020261398221
yihL,0.0694002680558136,0.0109115204853972
murE (D3A)-kan,-0.134161360525292,0.0109634009388867
yaiT,-0.064217063126363,0.0111504656428455
ygeK,0.0658640434088612,0.0111582445567558
chpB,0.180296967311371,0.011183343381397
fabZ-kan,-0.18584893938908,0.0113275174137956
hslV,0.135669518898876,0.0113959783767939
ssb,0.20606681762027,0.0115595435401421
not_JW2711,-0.53146491879474,0.0117996080952376
yieN,-0.0929196235033395,0.01186899744787
not_JW3122,0.135693018136748,0.0122053299748799
citB,-0.0735816781130449,0.0122053299748799
nlpB,0.0539211828048472,0.0122053299748799
oppF,-0.227188457523264,0.0123508869638704
not_JW1362,0.125236514452369,0.0125920110536346
yedK,-0.0850557958297026,0.0127352626532523
ydbC,0.0661389572015471,0.0128094149708399
not_JW1959,-0.314832018951396,0.0128094149708399
yjeN,-0.0721652689924589,0.0129355315248275
yadN,-0.165927215089557,0.0129739686697367
wbbJ,-0.227316728578965,0.0129739686697367
yeeW,-0.31815740917578,0.0129739686697367
yecA,0.0997257434184973,0.0129739686697367
yfiM,0.0819496239339621,0.0130272721869243
not_JW0151,0.112176646064887,0.0133297362799297
alkA,-0.0645897964801049,0.0139250244334479
cbpA,-0.0856777884178356,0.0139939847064291
trxB,-0.10339339161576,0.0141860492192809
rhaT,-0.0979237982281291,0.0141893198328878
ybhQ,-0.074120570042119,0.0144008619955622
yhiI,-0.119554939716376,0.0144054888111812
emrD,0.128423962248078,0.0145021275585712
ytfE,0.0715692343502168,0.0148533812572886
yafQ,0.0731218589257055,0.0148533812572886
rpmE,0.157657567087725,0.0148533812572886
recQ,-0.16197266581913,0.0148974855943647
not_JW1418,-0.0969118886381854,0.0148974855943647
yegL,0.210282051292542,0.0148974855943647
yggH,0.103452213838788,0.014901680264032
metQ,-0.063617395252443,0.0150396234783685
yhbT,0.0764319949743857,0.0151228749112028
yifN,-0.0967522452801176,0.0153749401721972
yegS,-0.0647503504884659,0.0153749401721972
yhdV,0.133039795868467,0.0153749401721972
eutP,0.163353307400279,0.0153749401721972
yliE,-0.101462564382001,0.0153749401721972
not_JW0775,-0.0492977828714184,0.0155581785230876
sucB,-0.36764365506768,0.0155626066305803
gspD,-0.159361121043987,0.0159169143771371
cysK,-0.0921261448693104,0.0159269419060288
yhcB,-0.134874889663353,0.0159269419060288
atpA,-0.299318175441385,0.0159269419060288
lysU,-0.124530055965158,0.016049416583027
dsbA,0.119998814577666,0.016049416583027
yhdY,-0.103018221748198,0.016049416583027
aaeX,0.127373376991436,0.016049416583027
yggP,-0.0812182725457587,0.0161596149323276
kbaY,-0.093980616503105,0.0161598576249961
yjhB,0.0718343339685373,0.016316320077211
fcl,0.0750595308158645,0.0164213111988094
yejM,0.124358216884682,0.0164232139603713
ypjM,0.0950593134452907,0.0164263848162929
lpxH,0.0776268631792061,0.0164263848162929
yehC,0.0770676370600937,0.0164263848162929
yihU,0.0692777465249372,0.0166208500763512
greB,0.0664879844573122,0.0166859490432169
nupG,0.0924753401148182,0.0167068709276266
artJ,-0.106336533344328,0.0167639989632884
rcsD,0.108971450227686,0.0168472712807281
not_JW2071,0.0864526632685079,0.0168472712807281
cutA,-0.0644199114201929,0.0168472712807281
thrB,0.0674652766088816,0.0168472712807281
not_JW5392,0.0867804481436122,0.0168472712807281
eno,-0.0982923423182075,0.0172527914606719
argO,0.136919982889922,0.0172527914606719
not_JW5632,0.0743430124897702,0.0172527914606719
yjcH,-0.0650689945115669,0.0172527914606719
nadC,0.0808573668796717,0.0172527914606719
not_JW2123,0.07995932464939,0.01738119618006
narV,-0.0987667539414285,0.01738119618006
imp-DAS+4-kan,-0.120314314447621,0.0173865785730367
trpD,0.0991104368117487,0.0178807129339771
eutC,0.074753800900325,0.0181488523657909
prfH,0.0747331195029632,0.0183678783628554
not_JW0112,0.183810483245238,0.0184772417764659
glyQ,-0.0675077915134287,0.0186901364546292
caiB,0.0966055675047158,0.0187193099474343
yieP,0.0953299374681738,0.019084676833375
yadS,0.0711704363369427,0.019084676833375
lrp,-0.0938340195763172,0.0198361965087893
yebS,-0.0784661556354167,0.0198361965087893
not_JW5326,0.146886481466898,0.0201889752243669
yobB,-0.0692519148767581,0.0201889752243669
ybaV,0.166894954973629,0.0201889752243669
yeeH,0.0756590938227224,0.0204639163456443
yicJ,0.248633861702791,0.0205084534514778
rpoH,-0.0692136873530429,0.0207204571898331
tdcB,-0.0774400357487837,0.0207423529122303
yfbJ,-0.0783365900417801,0.0207423529122303
pitA,0.0693191437189976,0.020766082190814
yjiA,0.0674170118355184,0.0208518521355625
not_JW5364,-0.100051731437908,0.0210646986522041
yjfJ,-0.0632984092204421,0.0210646986522041
not_JW2544,0.132986449434599,0.0213363089685063
IS102/isrC,-0.0881118493426822,0.0216004430131342
parC,0.229944815685516,0.0216364921585822
nrfC,-0.10005579684938,0.0217404954028392
cysH,-0.0651826427755963,0.0217404954028392
ssrA,-0.0835390509081324,0.0217404954028392
msbA (P18S)-Kan,-0.0847387596008793,0.0219832796607099
plsC,-0.155494395921897,0.0228015763053073
yhaV,-0.0793909892041262,0.0230333768226623
rfaQ,-0.105313294180253,0.0230333768226623
hcaC,0.0779505758053503,0.0230397339087402
rph,-0.0899754342800665,0.0230397339087402
fucA,0.0901797829249961,0.0230938126402899
kduD,0.0875048274186233,0.0231018290530029
not_JW4296,0.0512623421633183,0.0232983962964792
leuO,0.0565926155396389,0.023469975146886
narJ,-0.124255703653152,0.0235176748124138
sra,0.0689485165861128,0.0235227772529314
thiD,0.0765602551889016,0.0241197404980051
yacL,0.119921973802553,0.0241197404980051
lsrB,0.082378875900838,0.0241556192701472
lpcA,-0.342126301923545,0.0242504030088245
yraH,-0.0788593035665446,0.0243855086717484
ydfY/gnsB,-0.0686981180643804,0.0244029042979095
ygbK,-0.115349656648579,0.0244029042979095
cpsG,0.346402639054677,0.0246741411053706
ryfC,-0.21114851976173,0.0247597811554438
ygbA,0.134342948885835,0.0248129737416981
yhdE,0.0523785029090212,0.0250408528429786
yjeI,-0.169546878853772,0.0250408528429786
yaiV,0.0502545087270381,0.0250408528429786
yjgJ,-0.0623108056847081,0.0250408528429786
lpd,-0.142415046995642,0.0250408528429786
ryhA,-0.0706062764193732,0.0250580554881058
yidF,-0.131581669872165,0.0254242487729883
ybiP,-0.196222902965171,0.0256444370253439
entE,0.0625043474393764,0.0256444370253439
yliI,0.161617033152921,0.0256444370253439
ybdK,0.197622086724177,0.0256444370253439
ybcQ,-0.179026238638791,0.0256870110033189
not_JW5781,0.0688200920636591,0.0257862783467473
nikR,-0.23529911326172,0.026064084895398
mutT,0.0851227675727341,0.026064084895398
yiaB,0.049982792365352,0.0263550033948276
yqgC,0.127750764044707,0.0265415201300027
malQ,-0.104500134094026,0.0265560490242758
atoS,-0.141481837303982,0.0267358732076286
tisB,0.0681907428981975,0.0267521528452511
ygcU,-0.131411084623399,0.0267663200090396
yggV,0.0706077807445355,0.0268057898393815
ilvL,0.0505363604133764,0.0268057898393815
csgC,0.14845066887743,0.0268057898393815
yjeK,-0.0722784358059245,0.0268057898393815
yfjK,0.126428693913209,0.0270316332382388
sgcA,0.0776406767320465,0.0271052585666874
ydhH,0.16804665482344,0.027463599334845
gpmA,0.0620089506699239,0.0275488234392169
yhcA,0.092698590587222,0.0275488234392169
ydhC,-0.10207870180064,0.0275488234392169
pnuC,-0.101669145584378,0.0275488234392169
bglG,0.0975833242359544,0.0279997745406917
gph,0.0866465401339857,0.0279997745406917
not_JW0129,0.13481808969773,0.0281244903938314
yfbT,-0.0545802531613347,0.0281244903938314
gcvP,-0.0661818348188293,0.0281244903938314
yiaK,-0.146033675761968,0.0281244903938314
ilvE,-0.080710162485942,0.0282071021915261
ydfC,0.0664451858151754,0.0285133331309135
ompX,0.0629627181254858,0.0285133331309135
pdxJ,-0.116400101997651,0.0285133331309135
kdpA,-0.102045331822753,0.0287059709678443
pck,0.0644855997277278,0.0287059709678443
glyA,-0.107620401769803,0.0290259982981893
ruvC,-0.149840017413331,0.0294446290383629
not_JW2321,0.104082557197385,0.0295268595073261
araC,0.061281782869423,0.0295268595073261
rpoC,-0.0753321718140372,0.0296560761989858
murI,-0.0662971660725367,0.0299098343753278
pstC,-0.0993092886369316,0.0299098343753278
not_JW2059,0.0681712462144204,0.0299098343753278
not_JW5111,0.0933435502363773,0.02991219956573
ypjL,0.0771242215990538,0.02991219956573
glmM,-0.0706928061677145,0.02991219956573
aas,0.0740023427481081,0.0299609402040834
gntR,-0.0736936899360044,0.0302398502105176
rtcB,-0.0726655998923793,0.0303386624192749
fliC,0.0601221955339856,0.0307320012840329
yfaE,-0.0825281635619776,0.0307879860158233
yfjD,-0.133782371420895,0.0307879860158233
ybbO,0.083544347960366,0.0309894132512153
tnaB,0.0691780856649631,0.0311052492545775
eaeH,0.0449167054639733,0.0311052492545775
hpt,-0.0922416647300438,0.0311052492545775
gcvH,-0.0650229795116547,0.0311052492545775
ygeM,0.0547875254910555,0.0311052492545775
hemY,0.0894073964521571,0.0312970116675759
ybaY,-0.296781584655544,0.0317938749309215
yihV,-0.109359854904964,0.0320041536980785
intE,-0.141828811946672,0.0321910903738876
not_JW0571,-0.0920433739213848,0.0321910903738876
ytfP,0.0881674109788836,0.0321910903738876
yfdH,-0.0541066413411479,0.0321910903738876
yjdF,-0.0675621114992856,0.0327253484036147
mutH,-0.11075438603962,0.0327253484036147
yrbC,0.0912343824148864,0.0327253484036147
ybiB,-0.109541989542821,0.0329072273568616
glf,-0.398487366727796,0.0330589597181511
ego,-0.0727588505486587,0.0330845575414115
yciW,-0.071415816336416,0.0331511290975275
yaaU,-0.0739384306464901,0.0337769422391224
hipB,0.0679760891084591,0.034307655324853
ynbA,-0.0612806541935628,0.034307655324853
metF,-0.0683608038757897,0.034307655324853
yebV,-0.12162965745195,0.034307655324853
not_JW4334,-0.117313549231071,0.034307655324853
ydiS,0.0606994234584298,0.034307655324853
xylA,-0.0732904812013312,0.0347341688557747
ybgQ,0.0884300848049674,0.0348935133609281
eco,0.0658979342934004,0.0348935133609281
yfbG,0.0703715811468687,0.0348935133609281
ribB,-0.114910156534412,0.0355866995574262
damX,0.063314155961461,0.0357179300430547
not_JW3003,-0.0899979542634727,0.0357398011219121
yaaX,0.0477177283129972,0.0357398011219121
groS,-0.0503864580208629,0.0357617801986456
yagH,-0.0837824445799254,0.0358350473520672
ybjD,-0.0533674400964711,0.0360303252495845
ytfI,-0.0609051375531342,0.0362586130251796
rihC,0.0682778788609863,0.0364963317273111
djlC,0.0982675756439172,0.0365942196953207
yliC,-0.106814971105845,0.0365942196953207
garR,-0.0655211199623757,0.0365942196953207
ybdN,-0.226366064953177,0.0365942196953207
yafO,0.106860851800132,0.0365942196953207
frlR,-0.0999488917067061,0.0366782974912441
wbbH,0.0864382174973755,0.0367856934730612
ycjR,-0.0774504476426045,0.036826495304976
hycI,-0.0643692595843778,0.0369406675959597
yidG,0.255579300920507,0.0369541745441941
glnB,-0.0551937066153433,0.0369541745441941
trmE,-0.0958692445413433,0.0370304960471051
napD,0.21519356026787,0.0373848264548804
pinH,0.064378013330415,0.0375231398948314
yjhG,0.0501852104702706,0.0375239059834731
allR,0.0879032569508513,0.0378446054811078
ccmE,0.0664832705758451,0.0378446054811078
yfeA,-0.066592268119285,0.0378446054811078
yeiJ,0.0701731756769976,0.0385581047984316
ykfB,0.0447100675634346,0.0386419126999925
fhlA,0.0948644047973096,0.0389548160865485
bdm,0.218410874732416,0.0389779947675944
yhjJ,0.112176925224909,0.0393288742053158
yadK,0.0750654792241146,0.0393461452143487
rbsB,0.0718041525799848,0.0395733157645911
micC,-0.0767595443287687,0.0400675891382777
intB,-0.10372918430164,0.0401403370662615
ybcH,-0.0694295519460514,0.0404153720416599
hycC,0.14431351844371,0.0405245399252944
marB,0.0969432605962307,0.0405245399252944
gatZ,0.332633096021801,0.0405245399252944
ryfB,-0.119677280901898,0.0406391651446983
hemN,-0.142128073354046,0.0406391651446983
yegD,0.101705050877425,0.0406391651446983
yfiC,-0.0654225949323017,0.0408578205331638
yfjN,0.0472155940197657,0.0409724309330972
yddV,0.157412134967038,0.0410189972995238
ynfF,-0.104705089274932,0.0410189972995238
yrfA,-0.0943227180489151,0.0411418896370998
pqiB,-0.0969875355511478,0.0411418896370998
not_JW0828,-0.123545030506867,0.0411418896370998
caiE,0.0589967368634343,0.0411418896370998
hyfI,0.0736772047736101,0.0412406538373939
ybfE,-0.0668642685869544,0.0414427548158271
yedL,0.101562045162908,0.0415140793680806
yfhR,-0.0975871000794049,0.0421018749299433
hycB,0.161344124697419,0.0423594620521168
ydiR,0.057996461294948,0.0423594620521168
emrK,-0.096830643435784,0.0424216606455305
yjfO,0.192870140584232,0.0424460120294534
not_JW0139,0.0996215921358996,0.0426578968658207
nhoA,0.0928474988559136,0.0428381352038808
yidP,-0.0365879369216675,0.0429208173762355
kefB,0.0690909544321021,0.0430007187636189
abgR,-0.267883716091408,0.0430007187636189
yzfA,0.0682842027930164,0.0432409925601617
ylaC,0.0722476190897621,0.043381035674934
yjgH,0.0698604899651262,0.0435220070693853
gshA,-0.137232597770882,0.0440749257171521
aaeA,0.0710560635918862,0.0440749257171521
rlpA,-0.0852861848978878,0.04445094263623
acnB,-0.19392186207984,0.0444560486398529
sgbE,0.0589072312125464,0.0444560486398529
yqcG,-0.0937615985828091,0.0445398225068351
ecnA,-0.126649772918757,0.045098254656943
not_JW1105,0.101783802103462,0.045098254656943
fumB,-0.0586565905886787,0.045098254656943
ybjG,0.0720709667955672,0.045098254656943
holE,-0.0551155337469653,0.045098254656943
yjeB,-0.0697161772948683,0.0454184109362455
gudD,-0.0653773122831765,0.0454456403959636
rbfA,-0.15664128003034,0.045447179595856
miaA,-0.0461575431736499,0.0458883614612548
bioB,0.112749340821882,0.0465837638222192
leuC,0.0433436255609812,0.0467000812440785
dgoA,-0.0566988396424647,0.0467000812440785
ygcG,0.0667413871520998,0.0467000812440785
gnd,0.0526424592830817,0.0469237892005079
ptrB,0.109202112845251,0.0469237892005079
yjgW,0.083497755089371,0.0469792838446796
selA,-0.116802589816335,0.047310103647758
ygeX,0.0683347844560395,0.0473362106713685
not_JW2278,0.124850501181853,0.047580273161627
dinQ,0.080793614547435,0.047580273161627
gadW,0.0597436527788878,0.047580273161627
panC,0.0965763689125719,0.0479681577567156
ulaA,0.199286586993493,0.0480421292670734
ydhB,-0.0590572236325697,0.0480796225992224
apaG,0.0518318731642486,0.0480881809183778
cbrA,0.0453463255874635,0.0486734204947316
intA,0.0574930962061097,0.0487365694553515
ybaK,-0.0994703848936977,0.0488042071139542
pmrD,-0.0596347696307973,0.0488042071139542
yqhD,-0.0802160971010408,0.0488971747467074
ysaB,-0.088824092838807,0.0489025359512516
phoR,-0.122525265194427,0.0489570561596941
tehA,0.0883635541207715,0.0490663153414546
frr,-0.0673063377933947,0.0495302879930813
csgB,-0.0844665767612786,0.0495302879930813
kdtA,0.20753744549639,0.0496106687218769
ybiS,-0.0538950809568358,0.0497832154377393
