gene,log2fc,padj
yeaB,0.0933665131440507,0.0275873655423098
ompC,0.102807383198498,0.0279943167072885
yfaL,-0.0738012302631041,0.0287304241863954
ybjD,-0.0735841743231726,0.0287304241863954
pitA,0.0720042275434519,0.0287304241863954
gatB,0.0767441916371028,0.0287304241863954
yccC,-0.136250434862175,0.0287304241863954
yeiJ,0.102258498020106,0.028805996266837
not_JW2630,-0.107813882396235,0.0297601762419341
udk,-0.0699216653510116,0.0297601762419341
allR,0.0746243094174648,0.0298752772927558
pepT,-0.212958028549293,0.0301910682641646
yqgC,0.12280329295665,0.0304066244307823
wzzE,-0.0964421450173887,0.0304066244307823
fhlA,0.113363019790466,0.0304066244307823
phnG,-0.0871882004755867,0.0304066244307823
cysN,-0.082363993865812,0.0304448158980192
sroH,0.0984135509896465,0.0307683641847673
thrB,0.0549817720576352,0.0315137048278105
yeeH,0.0798790601859472,0.0326695277630769
yejM,0.127395621679229,0.0328549501476291
yliJ,-0.109354009997269,0.0331055527130233
yajG,-0.119061670611929,0.0331055527130233
rfaG,-0.298004809623218,0.0343747123869086
srlR,-0.0830126815223286,0.0343747123869086
qor,0.100586024165233,0.0343747123869086
ymgH,0.0747789505081024,0.0343747123869086
not_JW0850,-0.150099761218552,0.0360773650411522
proY,-0.0739492491206121,0.0361882815409366
yfjG,0.150524074655003,0.0361882815409366
rbsB,0.0617306235650464,0.0363728396679327
ypjD,0.0652121758589913,0.0364752456938314
ynhF,0.077497739224351,0.0366460684842779
gadY,0.0630771455834493,0.037855829636035
dacA,-0.182393943243073,0.0379676076664805
not_JW1155,-0.0937211032888614,0.0389528933806245
tnaB,0.0717360944519667,0.0393208967526736
groS,-0.0606427317482615,0.0394320317875795
hepA,-0.0981615191558183,0.039602993611067
rfaD,-0.317221616923881,0.039709953677137
tatA,-0.191153164708889,0.0402143672085324
mokB,0.0711213738277414,0.0418731888428798
yohG,-0.0823475202852222,0.0420302487778476
nlpA,-0.096318764790865,0.0420557350740553
yneG,0.111897731577577,0.0420557350740553
ydeJ,-0.0611733302526653,0.0420557350740553
ydfY/gnsB,-0.0704043614265891,0.0420557350740553
sodB,0.0871852724671289,0.0423943410288439
not_JW0882,-0.127361626887417,0.0429593282352111
not_JW0402,-0.255319710603692,0.0434187333225448
ychJ,-0.072296453834497,0.0444526852616264
ytfE,0.0565964827342446,0.0444526852616264
der,0.14212261539371,0.0450464814635139
fpr,0.0549883212571195,0.046086139067354
lon,-0.138021074615936,0.046086139067354
basR,0.116503361527451,0.0466794756594979
murD,0.068089893365689,0.0466794756594979
dsbA,0.16705088913093,0.0467171529665949
yedK,0.0627672002775034,0.0467957887010056
tyrR,-0.188755030999809,0.0469799047350588
kdtA (E234V)-kan,-0.110678435253433,0.0469927107971148
ampD,-0.0968395938623373,0.0469927107971148
yeeO,0.0804494767266684,0.0469927107971148
lar,-0.108693218499368,0.0469927107971148
appB,0.088264267775719,0.0479230069175208
pyrH,0.0838033904819081,0.0500188624967132
fumA,0.0836244738624635,0.0500188624967132
ykfC,-0.058471580592766,0.0500188624967132
rsd,0.109624828221021,0.0505605147221767
leuB,0.0516227122062807,0.0505605147221767
oppF,-0.185923679819167,0.0505605147221767
creB,0.068823304280016,0.0515245003900328
yaiV,0.0659770392155365,0.0551037504674737
not_JW5602,-0.0821347804865601,0.0557993057098167
hyfG,0.0761658362583336,0.0567360069972942
yliC,-0.0872837513439377,0.0569570623776381
fdx,0.0816126693715438,0.0578690621490526
yjgW,0.107693455463214,0.0584536906892712
usg,-0.103527299041223,0.0584536906892712
leuO,0.0536138607163894,0.058464334218084
ribF,0.0848519002609317,0.058464334218084
not_JW1543,0.0808642604690601,0.0587044168027095
yraJ,-0.0741826347099322,0.0587207685668109
yncG,0.11640458173221,0.0590076807934508
not_JW5314,-0.0908311124979375,0.0593084940816474
dnaK,-0.221200878072577,0.0593084940816474
gldA,0.0931937200407764,0.0604836976077024
bglF,0.0696795896363612,0.0620985027958108
ybeH,-0.0780487595085679,0.0622951079915865
ygcW,-0.07459745654613,0.0622951079915865
flk,-0.0507084538137938,0.0623717469439495
not_JW1866,0.123495524976757,0.06336063119783
modE,-0.0938201389596522,0.0633839283204134
